MPID,Name,Constituency,Region,Party,Gender,Legislature,Chamber,Session,Activity,Date,Description,Category,Status,Purpose,Organization
UPMP-02-0114,U Khin Maung Latt,Rakhine-3,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,10/04/2016,ရခိုင်ပြည်နယ်၊ ပုဏ္ဏားကျွန်းမြို့နယ် World Bank၊ ADB သို့မဟုတ် အခြားဘဏ်များ၏ ကူညီထောက်ပံ့ငွေ သို့မဟုတ်ချေးငွေဖြင့် အောက်မြန်မာပြည် စပါးစိုက်ပျိုးမှု တိုးတက်ဖွံ့ဖြိုးရေးစီမံကိန်း (Lower Buma Paddyland Development Project-1976) ကဲ့သို့သော စီမံကိန်းများ အကောင်အထည်ဖော်ဆောင်ရန် အစီအစဉ် ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Agriculture,Unclear,Representation,"Ministry of Agriculture, Livestock Breeding and Irrigation"
UPMP-02-0114,U Khin Maung Latt,Rakhine-3,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,09/01/2016,ရခိုင်ပြည်နယ်၊ ပုဏ္ဏားကျွန်းမြို့နယ်၊ သာယာကုန်းကျေးရွာအနီး၌ ပြင်ဖြူတာတမံကို တည်ဆောက်ပေးရန် အစီအစဉ်ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Infrasturctural Development,Affirmative,Representation,"Ministry of Agriculture, Livestock Breeding and Irrigation"
UPMP-02-0114,U Khin Maung Latt,Rakhine-3,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,08/30/2016,ရခိုင်ပြည်နယ်၊ ပုဏ္ဏားကျွန်းမြို့နယ်၌ရဲရုပ်ပြင်၊ ခမောင်း တော၊ကံချောင်းကျွန်းပတ် တာတမံကို ဆည်ဖို့ပေးရန် အစီအစဉ် ရှိ/မရှိနှင့် အလယ်၌ရေချိုကန်ပါသော အသက်ကယ် ကုန်းမြင့်တစ်ခု တည်ဆောက်ပေးရန် အစီအစဉ် ရှိ/ မရှိတို့နှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Infrasturctural Development,Affirmative,Representation,"Ministry of Agriculture, Livestock Breeding and Irrigation"
UPMP-02-0120,U Maung Kyaw Zan,Rakhine-9,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,08/01/2016,ရခိုင်ပြည်နယ်၊ ဘူးသီတောင်မြို့ပေါ် ရပ်ကွက်များအတွင်း မြေပိုင်ဆိုင်မှုအထောက်အထားကင်းမဲ့စွာ နေထိုင်ကြရသည့် နိုင်ငံသားများအား တရားဝင်အထောက်အထား (Legal Document) နှင့် မြေဌားဂရန် (Lease) ရရှိစေရန် စီမံချက်ဆောင်ရွက်သွားရန် အစီအစဉ်ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Real Estate,Underway,Representation,Ministry of Home Affairs
UPMP-02-0120,U Maung Kyaw Zan,Rakhine-9,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,10/07/2016,ရခိုင်ပြည်နယ်၊ မောင်တောခရိုင်အတွင်း ၂၀၁၆-၂၀၁၇ ဘဏ္ဍာရေးနှစ်တွင် သစ်ထုတ်လုပ်ခွင့်နှင့် ဝယ်ယူခွင့်ပြုမိန့် ထုတ်ပေးထားသော ကုမ္ပဏီ ရှိ/ မရှိနှင့်တရားဝင် သစ်ခိုးထုတ်မှုများကို အရေးယူရန် အစီအစဉ် ရှိ/ မရှိနှုင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Mining,Mixed Answer,Scrutiny,Ministry of Natural Resources and Environmental Conservation
UPMP-02-0118,U Kyaw Thein,Rakhine-7,Rakhine,USDP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,07/29/2016,ရခိုင်ပြည်နယ်၊ မောင်တောမြို့ လျှပ်စစ်ဌာနအတွက် တစ်လလိုအပ်မည့် စက်သုံးဒီဇယ်ဆီ ဂါလံ(၂၂၆၀)ခန့် ခွင့်ပြုပေးရန် အစီအစဉ် ရှိ/ မရှိနှင့် ၂၀၁၇ ခုနှစ်တွင် ရသေ့တောင်၊ ဘူးသီးတောင်၊ မောင်တောမြို့နယ်များသို့ မဟာဓာတ်အားလိုင်းမှ လျှပ်စစ်ဓာတ်အား ဖြန့်ဖြူးပေးရန် အစီအစဉ် ရှိ/ မရှိတို့နှင့် စပ်လျဉ်းသည့်မေးခွန်း,Energy,Affirmative,Representation,Ministry of Electricity and Energy
UPMP-02-0110,U Kyaw Than,Rakhine-10,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,09/15/2016,ရခိုင်ပြည်နယ်၊ မာန်အောင်မြို့နယ်၊ ရဲကျွန်း-မြောက်ရွာ ဆိပ်ခံတံတားကို စက်လှေများဆိုက်ကပ်နိုင်ရေးအတွက် တည်ဆောက်ပေးရန် အစီအစဉ်ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Infrasturctural Development,Unclear,Representation,Ministry of Transportation and Information and Communications Technology
UPMP-02-0110,U Kyaw Than,Rakhine-10,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Third Regular Session,Oral Question,11/16/2016,ရခိုင်ပြည်နယ်၊ မာန်အောင်မြို့နယ်၊ ဟင်းစနဲ အခြေခံပညာအထက်တန်းကျောင်းတွင် (၁၄၀×၃၀)ပေ နှစ်ထပ်စာသင်ဆောင် ဆောက်လုပ် ပေးရန် အစီအစဉ်ရှိ/ မရှိ။,NA,NA,NA,Ministry of Education
UPMP-02-0111,Daw Htoot May,Rakhine-11,Rakhine,ANP,Female,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,09/01/2016,ရခိုင်ပြည်နယ်၊ မြောက်ဦးခရိုင်၊ မင်းပြားမြို့ ကမ်းပြိုထိန်းသိမ်းရေးလုပ်ငန်းအား ပြီးစီးအောင်မြင်စွာဆောင်ရွက်နိုင်ရန် ပြည်ထောင်စုအစိုးရမှ စီမံဆောင်ရွက်ပေးရန် အစီအစဉ်ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Infrasturctural Development,Affirmative,Scrutiny,Ministry of Transportation and Information and Communications Technology
UPMP-02-0115,U Kyaw Kyaw,Rakhine-4,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,08/29/2016,ရခိုင်ပြည်နယ်၊ မြောက်ဦးမြို့တွင် ရေကြီးရေလျှံမှုများ နှစ်စဉ်ဖြစ်ပွားလျှက်ရှိရာ မြို့နေပြည်သူလူထုအတွက် ရေကြီးနစ်မြုပ်မှု ဘေးအန္တရာယ်မှ ကင်းလွတ်စေရန် လိုအပ်ချက်များကို စနစ်တကျလေ့လာပြီး ရေတို/ ရေရှည် စီမံကိန်းများဖြင့် ဆောင်ရွက်ပေးသွားရန် အစီအစဉ်ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့် မေးခွန်း၊,Infrasturctural Development,Negative,Representation,"Ministry of Social Welfare, Relief and Resettlement"
UPMP-02-0115,U Kyaw Kyaw,Rakhine-4,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Third Regular Session,Oral Question,11/23/2016,ရခိုင်ပြည်နယ်၊ မြောက်ဦးမြို့နယ်၊ ရွာဟောင်းတောကျေးရွာအုပ်စု၊ မောင်သာကုန်းကျေးရွာရှိ လယ်သမား(၆)ဦးပိုင် လယ်ယာမြေ(ကွင်းအမှတ်-၈၈၉ ဂျီ)ကို မြောက်ဦးအခြေစိုက်အမှတ်(၃၇၈) ခြေမြန်တပ်ရင်းက သိမ်းဆည်းထားမှုကို မူလပိုင်ရှင်လယ်သမားများထံသို့ တရားဝင်ပြန်လည်လွှဲပြောင်း ပေးရန် အစီအစဉ် ရှိ/ မရှိ,NA,NA,NA,Ministry of Defence
UPMP-02-0115,U Kyaw Kyaw,Rakhine-4,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,08/30/2016,ရခိုင်ပြည်နယ်၊ မြောက်ဦးမြို့ရှိ ကိုးသောင်းဘုရားလမ်းကို အရည်အသွေးပြည့်မီသော ကတ္တရာခင်းလမ်းအဖြစ် ပြန်လည် ပြုပြင်ပေးရန် အစီအစဉ် ရှိ/ မရှိနှင့် စပ်လျဉ်းသည့်မေးခွန်း၊,Infrasturctural Development,Affirmative,Representation,"Ministry of Agriculture, Livestock Breeding and Irrigation"
LWMP-02-0172,U Kyaw Shwe,Rambyae,Rakhine,ANP,Male,Second Pyithu Hluttaw,Pyithu Hluttaw,First Regular Session,Oral Question,05/24/2016,ရခိုင်ပြည်နယ်၊ ရမ်းဗြဲမြို့မှလေးတောင်တိုက် နယ်သို့ သွားသောကားလမ်းအား ကျောက်ချော လမ်းအဖြစ်ဆောင်ရွက်ပေးနိုင်မှု ရှိ/မရှိနှင့်ဆောင် ရွက်ပေးနိုင်မှုရှိပါကမည်သည့်အချိန်တွင်ဆောင် ရွက်ပေးမည်ဖြစ်ပါကြောင်း သိရှိလို။,Infrasturctural Development,Affirmative,Representation,Ministry of Construction
UPMP-02-0111,Daw Htoot May,Rakhine-11,Rakhine,ANP,Female,Second Amyotha Hluttaw,Amyotha Hluttaw,Second Regular Session,Oral Question,08/16/2016,ရခိုင်ပြည်နယ်ရှိ ကလေးသူငယ်များကျောင်းသား ကျောင်းသူများအပါအဝင် ပြည်သူများ၏ အသက်ဘေး အန္တရာယ်မှ ကြိုတင်ကာကွယ်စောင့်ရှောက်သည့်အနေဖြင့် သက်ဆိုင်ရာ ပြည်နယ် (သို့) ပြည်ထောင်စုဝန်ကြီး ဌာနအနေဖြင့် ရခိုင်ပြည်နယ်၏ လမ်းပန်းဆက်သွယ်ရေးကို ယခုထက်ပိုမိုကောင်းမွန်အောင် လုပ်ဆောင်ပေးရန် အစီအစဉ်ရှိ/မရှိ နှင့် လတ်တလော ရေကြောင်းခရီးကို ?,Transportation,Affirmative,Scrutiny,Ministry of Transportation and Information and Communications Technology
LWMP-02-0198,U Maung Myint,Mingin,Sagaing,USDP,Male,Second Pyithu Hluttaw,Pyithu Hluttaw,Second Regular Session,Oral Question,08/15/2016,ရခိုင်ပြည်နယ်ရှိ(မြေပုံ-ကံသာ-ကပိုင်)လမ်း(၉)မိုင်(၁)ဖာလုံအား ကတ္တရာလမ်းခင်းနိုင်ရန်အတွက် မည်သို့စီမံဆောင်ရွက် ပေးမည်ကို သိလိုခြင်းနှင့် လမ်းပေါ်ရှိ ပြွန်ရှည်တံတားနှင့် ကျောင်းဂမော်တံတား တည်ဆောက်မည့် အစီအစဉ်ကိုသိရှိလို။,Administration,Underway,Scrutiny,Ministry of Foreign Affairs
UPMP-02-0116,U Myint Naing,Rakhine-5,Rakhine,ANP,Male,Second Amyotha Hluttaw,Amyotha Hluttaw,First Regular Session,Oral Question,05/27/2016,ရခိုင်ပြည်နယ်ရှိပျက်စီးနေသည့် ရထားလမ်းများအား ပြုပြင်ပြေးဆွဲပေးမည့် အချိန်ကို သိရှိလိုခြင်းနှင့် ရထားလမ်းများအား ပြုပြင်ပြေးဆွဲပေးမည့် အချိန်ကို သိရှိလိုခြင်းနှင့် ရထားလမ်းအား စစ်တွေမြို့နယ်အထိလည်းကောင်း၊ ကျောက်တောင်မှ မြောက်ဦး ရထားလမ်းပိုင်းအတွက် ဒေသခံများ လက်ခံသည့် ယဉ်ကျေးမှုနယ်မြေရှောင်လမ်းမှ လည်းကောင်း၊ တခြားမြို့နယ်များသို့ ဆက်လက်လုပ်ဆောင်ရန် အစီအစဉ်ရှိမရှိ။,Infrasturctural Development,Affirmative,Scrutiny,Ministry of Transportation and Information and Communications Technology
